PUL ID,PUL_substrate,Sample ID
PUL0013,arabinogalactan,Li32144_S21_Metabat2_binout.18
PUL0013,arabinogalactan,Li32152_S29_Metabat2_binout.38
PUL0013,arabinogalactan,Li32165_S42_Metabat2_binout.17
PUL0013,arabinogalactan,Li32165_S42_Metabat2_binout.17
PUL0013,arabinogalactan,Li32165_S42_Metabat2_binout.17
PUL0013,arabinogalactan,Li32153_S30_Metabat2_binout.74
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.42
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.42
PUL0013,arabinogalactan,Li32177_S54_Metabat2_binout.57
PUL0013,arabinogalactan,Li32177_S54_Metabat2_binout.60
PUL0013,arabinogalactan,Li32163_S40_Maxbin2out.028
PUL0013,arabinogalactan,Li32151_S28_Metabat2_binout.3
PUL0013,arabinogalactan,Li32151_S28_Metabat2_binout.3
PUL0013,arabinogalactan,Li32151_S28_Metabat2_binout.3
PUL0013,arabinogalactan,Li32185_S62_Maxbin2out.030
PUL0013,arabinogalactan,Li32203_S80_Metabat2_binout.49
PUL0013,arabinogalactan,Li32203_S80_Metabat2_binout.49
PUL0013,arabinogalactan,Li32203_S80_Metabat2_binout.49
PUL0013,arabinogalactan,Li32190_S67_Metabat2_binout.49
PUL0013,arabinogalactan,Li32190_S67_Metabat2_binout.49
PUL0013,arabinogalactan,Li32190_S67_Metabat2_binout.49
PUL0013,arabinogalactan,Li32190_S67_Metabat2_binout.49
PUL0013,arabinogalactan,Li32190_S67_Metabat2_binout.49
PUL0013,arabinogalactan,Li32199_S76_Maxbin2out.013
PUL0013,arabinogalactan,Li32165_S42_Metabat2_binout.103
PUL0013,arabinogalactan,Li32148_S25_Maxbin2out.062
PUL0013,arabinogalactan,Li32156_S33_Metabat2_binout.39
PUL0013,arabinogalactan,Li32176_S53_Metabat2_binout.30
PUL0013,arabinogalactan,Li32205_S82_Metabat2_binout.92
PUL0013,arabinogalactan,Li32205_S82_Metabat2_binout.92
PUL0013,arabinogalactan,Li32142_S19_Maxbin2out.017
PUL0013,arabinogalactan,Li32142_S19_Maxbin2out.017
PUL0013,arabinogalactan,Li32142_S19_Maxbin2out.017
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.92
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.92
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.92
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.92
PUL0013,arabinogalactan,Li32124_S1_Metabat2_binout.46
PUL0013,arabinogalactan,Li32124_S1_Metabat2_binout.46
PUL0013,arabinogalactan,Li32144_S21_Metabat2_binout.36
PUL0013,arabinogalactan,Li32153_S30_Metabat2_binout.106
PUL0013,arabinogalactan,Li32152_S29_Metabat2_binout.33
PUL0013,arabinogalactan,Li32144_S21_Maxbin2out.005
PUL0013,arabinogalactan,Li32144_S21_Maxbin2out.005
PUL0013,arabinogalactan,Li32195_S72_Metabat2_binout.97
PUL0013,arabinogalactan,Li32195_S72_Metabat2_binout.97
PUL0013,arabinogalactan,Li32172_S49_Metabat2_binout.29
PUL0013,arabinogalactan,Li32136_S13_Metabat2_binout.3
PUL0013,arabinogalactan,Li32203_S80_Maxbin2out.015
PUL0013,arabinogalactan,Li32203_S80_Maxbin2out.015
PUL0013,arabinogalactan,Li32203_S80_Maxbin2out.015
PUL0013,arabinogalactan,Li32185_S62_Maxbin2out.028
PUL0013,arabinogalactan,Li32185_S62_Maxbin2out.028
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.76
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.76
PUL0013,arabinogalactan,Li32144_S21_Metabat2_binout.104
PUL0013,arabinogalactan,Li32206_S83_Metabat2_binout.30
PUL0013,arabinogalactan,Li32206_S83_Metabat2_binout.30
PUL0013,arabinogalactan,Li32203_S80_Metabat2_binout.13
PUL0013,arabinogalactan,Li32206_S83_Metabat2_binout.105
PUL0013,arabinogalactan,Li32206_S83_Metabat2_binout.105
PUL0013,arabinogalactan,Li32206_S83_Metabat2_binout.105
PUL0013,arabinogalactan,Li32206_S83_Metabat2_binout.105
PUL0013,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0013,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0013,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0013,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0013,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0013,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0013,arabinogalactan,Li32164_S41_Metabat2_binout.49
PUL0013,arabinogalactan,Li32145_S22_Metabat2_binout.132
PUL0013,arabinogalactan,Li32145_S22_Metabat2_binout.139
PUL0013,arabinogalactan,Li32145_S22_Metabat2_binout.139
PUL0013,arabinogalactan,Li32187_S64_Metabat2_binout.15
PUL0013,arabinogalactan,Li32188_S65_Metabat2_binout.2
PUL0013,arabinogalactan,Li32146_S23_Metabat2_binout.102
PUL0013,arabinogalactan,Li32144_S21_Metabat2_binout.79
PUL0013,arabinogalactan,Li32139_S16_Maxbin2out.018
PUL0013,arabinogalactan,Li32195_S72_Metabat2_binout.59
PUL0013,arabinogalactan,Li32155_S32_Metabat2_binout.128
PUL0013,arabinogalactan,Li32205_S82_Metabat2_binout.49
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.56
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.56
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.56
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.56
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.56
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.3
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.18
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.23
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.23
PUL0013,arabinogalactan,Li32143_S20_Metabat2_binout.23
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.40
PUL0013,arabinogalactan,Li32130_S7_Metabat2_binout.40
PUL0013,arabinogalactan,Li32153_S30_Maxbin2out.001
PUL0013,arabinogalactan,Li32153_S30_Maxbin2out.001
PUL0114,arabinogalactan,Li32138_S15_Metabat2_binout.85
PUL0114,arabinogalactan,Li32127_S4_Metabat2_binout.55
PUL0114,arabinogalactan,Li32148_S25_Metabat2_binout.102
PUL0128,arabinogalactan,Li32197_S74_Maxbin2out.025
PUL0128,arabinogalactan,Li32143_S20_Metabat2_binout.64
PUL0128,arabinogalactan,Li32136_S13_Metabat2_binout.3
PUL0139,arabinogalactan,Li32143_S20_Maxbin2out.023
PUL0139,arabinogalactan,Li32142_S19_Maxbin2out.017
PUL0139,arabinogalactan,Li32136_S13_Metabat2_binout.3
PUL0169,arabinogalactan,Li32199_S76_Maxbin2out.013
PUL0169,arabinogalactan,Li32136_S13_Metabat2_binout.3
PUL0218,arabinogalactan,Li32154_S31_Metabat2_binout.97
PUL0218,arabinogalactan,Li32153_S30_Metabat2_binout.106
PUL0218,arabinogalactan,Li32146_S23_Metabat2_binout.105
PUL0228,arabinogalactan,Li32157_S34_Maxbin2out.033
PUL0302,arabinogalactan,Li32161_S38_Metabat2_binout.51
PUL0302,arabinogalactan,Li32131_S8_Metabat2_binout.89
PUL0302,arabinogalactan,Li32192_S69_Metabat2_binout.90
PUL0302,arabinogalactan,Li32200_S77_Maxbin2out.010
PUL0302,arabinogalactan,Li32146_S23_Metabat2_binout.6
PUL0302,arabinogalactan,Li32125_S2_Metabat2_binout.16
PUL0302,arabinogalactan,Li32144_S21_Metabat2_binout.53
PUL0309,arabinogalactan,Li32144_S21_Metabat2_binout.15
PUL0309,arabinogalactan,Li32131_S8_Metabat2_binout.125
PUL0309,arabinogalactan,Li32147_S24_Metabat2_binout.2
PUL0309,arabinogalactan,Li32161_S38_Metabat2_binout.51
PUL0309,arabinogalactan,Li32179_S56_Maxbin2out.053
PUL0309,arabinogalactan,Li32143_S20_Metabat2_binout.6
PUL0309,arabinogalactan,Li32145_S22_Metabat2_binout.55
PUL0309,arabinogalactan,Li32191_S68_Metabat2_binout.40
PUL0309,arabinogalactan,Li32197_S74_Maxbin2out.025
PUL0309,arabinogalactan,Li32143_S20_Metabat2_binout.64
PUL0309,arabinogalactan,Li32143_S20_Metabat2_binout.64
PUL0309,arabinogalactan,Li32148_S25_Metabat2_binout.105
PUL0309,arabinogalactan,Li32152_S29_Metabat2_binout.108
PUL0309,arabinogalactan,Li32152_S29_Metabat2_binout.124
PUL0309,arabinogalactan,Li32132_S9_Metabat2_binout.122
PUL0309,arabinogalactan,Li32201_S78_Maxbin2out.011
PUL0309,arabinogalactan,Li32153_S30_Metabat2_binout.76
PUL0309,arabinogalactan,Li32153_S30_Metabat2_binout.76
PUL0309,arabinogalactan,Li32134_S11_Metabat2_binout.28
PUL0309,arabinogalactan,Li32134_S11_Metabat2_binout.28
PUL0309,arabinogalactan,Li32203_S80_Metabat2_binout.49
PUL0309,arabinogalactan,Li32205_S82_Metabat2_binout.92
PUL0309,arabinogalactan,Li32144_S21_Metabat2_binout.36
PUL0309,arabinogalactan,Li32141_S18_Maxbin2out.045
PUL0309,arabinogalactan,Li32185_S62_Maxbin2out.028
PUL0309,arabinogalactan,Li32185_S62_Maxbin2out.028
PUL0309,arabinogalactan,Li32187_S64_Metabat2_binout.68
PUL0309,arabinogalactan,Li32143_S20_Metabat2_binout.76
PUL0309,arabinogalactan,Li32143_S20_Metabat2_binout.76
PUL0309,arabinogalactan,Li32179_S56_Metabat2_binout.97
PUL0309,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0309,arabinogalactan,Li32139_S16_Maxbin2out.018
PUL0395,arabinogalactan,Li32132_S9_Maxbin2out.044
PUL0532,arabinogalactan,Li32201_S78_Metabat2_binout.1
PUL0532,arabinogalactan,Li32160_S37_Metabat2_binout.23
PUL0532,arabinogalactan,Li32138_S15_Metabat2_binout.85
PUL0532,arabinogalactan,Li32160_S37_Metabat2_binout.3
PUL0532,arabinogalactan,Li32177_S54_Metabat2_binout.56
PUL0532,arabinogalactan,Li32169_S46_Metabat2_binout.91
PUL0532,arabinogalactan,Li32165_S42_Metabat2_binout.103
PUL0532,arabinogalactan,Li32185_S62_Maxbin2out.028
PUL0626,arabinogalactan,Li32201_S78_Metabat2_binout.1
PUL0626,arabinogalactan,Li32153_S30_Metabat2_binout.112
PUL0626,arabinogalactan,Li32144_S21_Metabat2_binout.38
PUL0626,arabinogalactan,Li32130_S7_Maxbin2out.005
PUL0626,arabinogalactan,Li32136_S13_Metabat2_binout.42
PUL0626,arabinogalactan,Li32179_S56_Maxbin2out.053
PUL0626,arabinogalactan,Li32179_S56_Maxbin2out.053
PUL0626,arabinogalactan,Li32185_S62_Metabat2_binout.64
PUL0626,arabinogalactan,Li32145_S22_Metabat2_binout.55
PUL0626,arabinogalactan,Li32153_S30_Metabat2_binout.122
PUL0626,arabinogalactan,Li32143_S20_Metabat2_binout.68
PUL0626,arabinogalactan,Li32185_S62_Maxbin2out.018
PUL0626,arabinogalactan,Li32164_S41_Maxbin2out.063
PUL0626,arabinogalactan,Li32148_S25_Metabat2_binout.105
PUL0626,arabinogalactan,Li32148_S25_Metabat2_binout.105
PUL0626,arabinogalactan,Li32151_S28_Metabat2_binout.54
PUL0626,arabinogalactan,Li32206_S83_Metabat2_binout.65
PUL0626,arabinogalactan,Li32206_S83_Metabat2_binout.109
PUL0626,arabinogalactan,Li32185_S62_Maxbin2out.028
PUL0626,arabinogalactan,Li32141_S18_Maxbin2out.030
PUL0626,arabinogalactan,Li32130_S7_Metabat2_binout.56
PUL0626,arabinogalactan,Li32143_S20_Metabat2_binout.18
PUL0029,arabinogalactan,Li32166_S43_Metabat2_binout.45
PUL0029,arabinogalactan,Li32154_S31_Maxbin2out.037
PUL0029,arabinogalactan,Li32144_S21_Metabat2_binout.38
PUL0029,arabinogalactan,Li32144_S21_Metabat2_binout.38
PUL0029,arabinogalactan,Li32146_S23_Maxbin2out.043
PUL0029,arabinogalactan,Li32138_S15_Metabat2_binout.21
PUL0029,arabinogalactan,Li32131_S8_Maxbin2out.005
PUL0029,arabinogalactan,Li32205_S82_Metabat2_binout.96
PUL0029,arabinogalactan,Li32195_S72_Metabat2_binout.32
PUL0029,arabinogalactan,Li32177_S54_Metabat2_binout.147
PUL0029,arabinogalactan,Li32177_S54_Metabat2_binout.147
PUL0029,arabinogalactan,Li32132_S9_Maxbin2out.002
PUL0029,arabinogalactan,Li32142_S19_Metabat2_binout.89
PUL0029,arabinogalactan,Li32142_S19_Metabat2_binout.89
PUL0029,arabinogalactan,Li32142_S19_Metabat2_binout.89
PUL0029,arabinogalactan,Li32145_S22_Metabat2_binout.158
PUL0029,arabinogalactan,Li32146_S23_Metabat2_binout.77
PUL0029,arabinogalactan,Li32153_S30_Metabat2_binout.122
PUL0029,arabinogalactan,Li32191_S68_Metabat2_binout.40
PUL0029,arabinogalactan,Li32191_S68_Metabat2_binout.40
PUL0029,arabinogalactan,Li32131_S8_Metabat2_binout.89
PUL0029,arabinogalactan,Li32151_S28_Metabat2_binout.120
PUL0029,arabinogalactan,Li32143_S20_Metabat2_binout.64
PUL0029,arabinogalactan,Li32143_S20_Metabat2_binout.64
PUL0029,arabinogalactan,Li32205_S82_Maxbin2out.003
PUL0029,arabinogalactan,Li32152_S29_Metabat2_binout.124
PUL0029,arabinogalactan,Li32152_S29_Metabat2_binout.124
PUL0029,arabinogalactan,Li32206_S83_Metabat2_binout.65
PUL0029,arabinogalactan,Li32176_S53_Metabat2_binout.39
PUL0029,arabinogalactan,Li32150_S27_Maxbin2out.025
PUL0029,arabinogalactan,Li32144_S21_Metabat2_binout.18
PUL0029,arabinogalactan,Li32166_S43_Metabat2_binout.5
PUL0029,arabinogalactan,Li32148_S25_Metabat2_binout.61
PUL0029,arabinogalactan,Li32143_S20_Metabat2_binout.50
PUL0029,arabinogalactan,Li32151_S28_Metabat2_binout.3
PUL0029,arabinogalactan,Li32134_S11_Metabat2_binout.34
PUL0029,arabinogalactan,Li32190_S67_Metabat2_binout.49
PUL0029,arabinogalactan,Li32176_S53_Metabat2_binout.30
PUL0029,arabinogalactan,Li32124_S1_Metabat2_binout.46
PUL0029,arabinogalactan,Li32154_S31_Metabat2_binout.97
PUL0029,arabinogalactan,Li32136_S13_Metabat2_binout.3
PUL0029,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0029,arabinogalactan,Li32140_S17_Maxbin2out.036
PUL0029,arabinogalactan,Li32141_S18_Maxbin2out.030
PUL0029,arabinogalactan,Li32151_S28_Metabat2_binout.89
PUL0029,arabinogalactan,Li32134_S11_Maxbin2out.025
PUL0029,arabinogalactan,Li32143_S20_Metabat2_binout.23
PUL0029,arabinogalactan,Li32143_S20_Metabat2_binout.23
PUL0029,arabinogalactan,Li32168_S45_Maxbin2out.030
PUL0535,arabinogalactan,Li32138_S15_Metabat2_binout.85
PUL0535,arabinogalactan,Li32169_S46_Metabat2_binout.91
PUL0535,arabinogalactan,Li32125_S2_Metabat2_binout.16
PUL0535,arabinogalactan,Li32125_S2_Metabat2_binout.16
PUL0546,arabinogalactan,Li32138_S15_Metabat2_binout.85
PUL0546,arabinogalactan,Li32169_S46_Metabat2_binout.91
PUL0546,arabinogalactan,Li32176_S53_Metabat2_binout.30
PUL0546,arabinogalactan,Li32153_S30_Metabat2_binout.106
PUL0546,arabinogalactan,Li32146_S23_Metabat2_binout.6
PUL0560,arabinogalactan,Li32160_S37_Metabat2_binout.23
PUL0563,arabinogalactan,Li32161_S38_Metabat2_binout.51
PUL0563,arabinogalactan,Li32146_S23_Maxbin2out.043
PUL0563,arabinogalactan,Li32138_S15_Metabat2_binout.85
PUL0563,arabinogalactan,Li32192_S69_Metabat2_binout.90
PUL0563,arabinogalactan,Li32200_S77_Maxbin2out.010
PUL0563,arabinogalactan,Li32146_S23_Metabat2_binout.6
PUL0563,arabinogalactan,Li32144_S21_Metabat2_binout.53
PUL0563,arabinogalactan,Li32144_S21_Metabat2_binout.53
PUL0650,arabinogalactan,Li32177_S54_Metabat2_binout.147
PUL0650,arabinogalactan,Li32176_S53_Metabat2_binout.39
PUL0650,arabinogalactan,Li32176_S53_Metabat2_binout.39
PUL0650,arabinogalactan,Li32124_S1_Metabat2_binout.46
PUL0663,arabinogalactan,Li32181_S58_Maxbin2out.011
PUL0663,arabinogalactan,Li32137_S14_Metabat2_binout.51
PUL0663,arabinogalactan,Li32161_S38_Metabat2_binout.51
PUL0664,arabinogalactan,Li32145_S22_Metabat2_binout.68
PUL0664,arabinogalactan,Li32166_S43_Metabat2_binout.131
PUL0044,xylan,Li32128_S5_Metabat2_binout.98
PUL0044,xylan,Li32181_S58_Maxbin2out.011
PUL0044,xylan,Li32144_S21_Maxbin2out.039
PUL0044,xylan,Li32146_S23_Maxbin2out.043
PUL0044,xylan,Li32150_S27_Metabat2_binout.82
PUL0044,xylan,Li32150_S27_Metabat2_binout.82
PUL0044,xylan,Li32143_S20_Metabat2_binout.59
PUL0044,xylan,Li32136_S13_Metabat2_binout.42
PUL0044,xylan,Li32136_S13_Metabat2_binout.42
PUL0044,xylan,Li32160_S37_Metabat2_binout.23
PUL0044,xylan,Li32138_S15_Metabat2_binout.85
PUL0044,xylan,Li32138_S15_Metabat2_binout.85
PUL0044,xylan,Li32206_S83_Metabat2_binout.57
PUL0044,xylan,Li32143_S20_Metabat2_binout.6
PUL0044,xylan,Li32201_S78_Maxbin2out.023
PUL0044,xylan,Li32191_S68_Metabat2_binout.40
PUL0044,xylan,Li32191_S68_Metabat2_binout.40
PUL0044,xylan,Li32160_S37_Metabat2_binout.3
PUL0044,xylan,Li32199_S76_Maxbin2out.034
PUL0044,xylan,Li32177_S54_Metabat2_binout.56
PUL0044,xylan,Li32192_S69_Metabat2_binout.90
PUL0044,xylan,Li32192_S69_Metabat2_binout.90
PUL0044,xylan,Li32192_S69_Metabat2_binout.90
PUL0044,xylan,Li32192_S69_Metabat2_binout.90
PUL0044,xylan,Li32192_S69_Metabat2_binout.90
PUL0044,xylan,Li32175_S52_Metabat2_binout.118
PUL0044,xylan,Li32175_S52_Metabat2_binout.118
PUL0044,xylan,Li32152_S29_Metabat2_binout.108
PUL0044,xylan,Li32152_S29_Metabat2_binout.108
PUL0044,xylan,Li32205_S82_Metabat2_binout.116
PUL0044,xylan,Li32203_S80_Metabat2_binout.55
PUL0044,xylan,Li32169_S46_Metabat2_binout.91
PUL0044,xylan,Li32165_S42_Metabat2_binout.103
PUL0044,xylan,Li32165_S42_Metabat2_binout.103
PUL0044,xylan,Li32197_S74_Metabat2_binout.47
PUL0044,xylan,Li32148_S25_Maxbin2out.062
PUL0044,xylan,Li32148_S25_Maxbin2out.062
PUL0044,xylan,Li32154_S31_Metabat2_binout.97
PUL0044,xylan,Li32166_S43_Metabat2_binout.54
PUL0044,xylan,Li32166_S43_Metabat2_binout.54
PUL0044,xylan,Li32166_S43_Metabat2_binout.54
PUL0044,xylan,Li32134_S11_Metabat2_binout.63
PUL0044,xylan,Li32195_S72_Metabat2_binout.97
PUL0044,xylan,Li32146_S23_Metabat2_binout.6
PUL0044,xylan,Li32179_S56_Metabat2_binout.97
PUL0044,xylan,Li32125_S2_Metabat2_binout.16
PUL0044,xylan,Li32188_S65_Metabat2_binout.2
PUL0044,xylan,Li32144_S21_Metabat2_binout.53
PUL0045,xylan,Li32192_S69_Metabat2_binout.90
PUL0300,xylan,Li32161_S38_Maxbin2out.057
PUL0300,xylan,Li32146_S23_Metabat2_binout.77
PUL0300,xylan,Li32159_S36_Metabat2_binout.51
PUL0300,xylan,Li32128_S5_Maxbin2out.003
PUL0300,xylan,Li32128_S5_Maxbin2out.003
PUL0300,xylan,Li32148_S25_Metabat2_binout.105
PUL0300,xylan,Li32199_S76_Maxbin2out.013
PUL0300,xylan,Li32199_S76_Maxbin2out.013
PUL0300,xylan,Li32153_S30_Metabat2_binout.106
PUL0300,xylan,Li32136_S13_Metabat2_binout.3
PUL0300,xylan,Li32136_S13_Metabat2_binout.3
PUL0300,xylan,Li32203_S80_Maxbin2out.015
PUL0300,xylan,Li32143_S20_Metabat2_binout.76
PUL0300,xylan,Li32140_S17_Maxbin2out.036
PUL0300,xylan,Li32140_S17_Maxbin2out.036
PUL0597,xylan,Li32130_S7_Metabat2_binout.82
PUL0597,xylan,Li32166_S43_Metabat2_binout.71
PUL0597,xylan,Li32144_S21_Metabat2_binout.38
PUL0597,xylan,Li32142_S19_Metabat2_binout.103
PUL0597,xylan,Li32160_S37_Metabat2_binout.1
PUL0597,xylan,Li32136_S13_Metabat2_binout.42
PUL0597,xylan,Li32166_S43_Metabat2_binout.136
PUL0597,xylan,Li32194_S71_Metabat2_binout.45
PUL0597,xylan,Li32191_S68_Metabat2_binout.40
PUL0597,xylan,Li32131_S8_Metabat2_binout.89
PUL0597,xylan,Li32185_S62_Maxbin2out.018
PUL0597,xylan,Li32185_S62_Maxbin2out.018
PUL0597,xylan,Li32185_S62_Metabat2_binout.81
PUL0597,xylan,Li32137_S14_Metabat2_binout.36
PUL0597,xylan,Li32203_S80_Maxbin2out.029
PUL0597,xylan,Li32143_S20_Metabat2_binout.64
PUL0597,xylan,Li32151_S28_Metabat2_binout.3
PUL0597,xylan,Li32151_S28_Metabat2_binout.3
PUL0597,xylan,Li32136_S13_Metabat2_binout.3
PUL0597,xylan,Li32144_S21_Metabat2_binout.79
PUL0597,xylan,Li32151_S28_Metabat2_binout.150
PUL0597,xylan,Li32130_S7_Metabat2_binout.56
PUL0597,xylan,Li32130_S7_Metabat2_binout.56
PUL0597,xylan,Li32153_S30_Maxbin2out.001
PUL0643,xylan,Li32181_S58_Maxbin2out.011
PUL0643,xylan,Li32160_S37_Metabat2_binout.23
PUL0643,xylan,Li32160_S37_Metabat2_binout.23
PUL0643,xylan,Li32177_S54_Metabat2_binout.56
PUL0643,xylan,Li32165_S42_Metabat2_binout.103
PUL0643,xylan,Li32185_S62_Metabat2_binout.13
PUL0644,xylan,Li32130_S7_Metabat2_binout.24
PUL0644,xylan,Li32191_S68_Metabat2_binout.40
PUL0644,xylan,Li32148_S25_Metabat2_binout.105
PUL0644,xylan,Li32142_S19_Maxbin2out.017
PUL0644,xylan,Li32145_S22_Metabat2_binout.132
PUL0272,galactan,Li32143_S20_Maxbin2out.023
PUL0273,galactan,Li32143_S20_Maxbin2out.023
PUL0399,galactan,Li32144_S21_Metabat2_binout.15
PUL0399,galactan,Li32153_S30_Metabat2_binout.112
PUL0399,galactan,Li32206_S83_Maxbin2out.043
PUL0399,galactan,Li32155_S32_Metabat2_binout.56
PUL0399,galactan,Li32170_S47_Metabat2_binout.22
PUL0399,galactan,Li32157_S34_Maxbin2out.016
PUL0399,galactan,Li32185_S62_Metabat2_binout.68
PUL0399,galactan,Li32201_S78_Maxbin2out.041
PUL0399,galactan,Li32197_S74_Maxbin2out.025
PUL0399,galactan,Li32151_S28_Metabat2_binout.54
PUL0399,galactan,Li32170_S47_Maxbin2out.002
PUL0399,galactan,Li32133_S10_Maxbin2out.038
PUL0399,galactan,Li32134_S11_Metabat2_binout.63
PUL0399,galactan,Li32205_S82_Maxbin2out.020
PUL0399,galactan,Li32151_S28_Metabat2_binout.150
PUL0399,galactan,Li32130_S7_Metabat2_binout.56
PUL0606,galactan,Li32185_S62_Metabat2_binout.114
PUL0606,galactan,Li32150_S27_Metabat2_binout.82
PUL0606,galactan,Li32134_S11_Maxbin2out.008
PUL0606,galactan,Li32177_S54_Metabat2_binout.147
PUL0606,galactan,Li32183_S60_Metabat2_binout.101
PUL0606,galactan,Li32188_S65_Metabat2_binout.49
PUL0606,galactan,Li32191_S68_Metabat2_binout.40
PUL0606,galactan,Li32205_S82_Metabat2_binout.116
PUL0606,galactan,Li32159_S36_Maxbin2out.008
PUL0606,galactan,Li32205_S82_Maxbin2out.018
PUL0606,galactan,Li32175_S52_Metabat2_binout.56
PUL0606,galactan,Li32141_S18_Maxbin2out.030
PUL0004,beta-glucan,Li32206_S83_Metabat2_binout.114
PUL0005,beta-glucan,Li32205_S82_Maxbin2out.018
PUL0005,beta-glucan,Li32153_S30_Metabat2_binout.7
PUL0019,beta-glucan,Li32130_S7_Metabat2_binout.24
PUL0019,beta-glucan,Li32130_S7_Metabat2_binout.24
PUL0019,beta-glucan,Li32130_S7_Metabat2_binout.24
PUL0019,beta-glucan,Li32166_S43_Metabat2_binout.45
PUL0019,beta-glucan,Li32130_S7_Maxbin2out.047
PUL0019,beta-glucan,Li32195_S72_Metabat2_binout.19
PUL0019,beta-glucan,Li32195_S72_Metabat2_binout.19
PUL0019,beta-glucan,Li32196_S73_Maxbin2out.046
PUL0019,beta-glucan,Li32131_S8_Maxbin2out.005
PUL0019,beta-glucan,Li32132_S9_Maxbin2out.002
PUL0019,beta-glucan,Li32144_S21_Metabat2_binout.91
PUL0019,beta-glucan,Li32169_S46_Metabat2_binout.90
PUL0019,beta-glucan,Li32170_S47_Maxbin2out.002
PUL0019,beta-glucan,Li32191_S68_Maxbin2out.012
PUL0019,beta-glucan,Li32130_S7_Metabat2_binout.56
PUL0118,beta-glucan,Li32181_S58_Maxbin2out.011
PUL0118,beta-glucan,Li32197_S74_Metabat2_binout.84
PUL0118,beta-glucan,Li32201_S78_Maxbin2out.023
PUL0118,beta-glucan,Li32165_S42_Metabat2_binout.103
PUL0118,beta-glucan,Li32146_S23_Metabat2_binout.6
PUL0170,beta-glucan,Li32137_S14_Metabat2_binout.51
PUL0170,beta-glucan,Li32161_S38_Metabat2_binout.51
PUL0170,beta-glucan,Li32161_S38_Maxbin2out.057
PUL0170,beta-glucan,Li32132_S9_Metabat2_binout.28
PUL0170,beta-glucan,Li32133_S10_Metabat2_binout.43
PUL0170,beta-glucan,Li32191_S68_Metabat2_binout.40
PUL0170,beta-glucan,Li32190_S67_Metabat2_binout.49
PUL0170,beta-glucan,Li32125_S2_Metabat2_binout.60
PUL0187,beta-glucan,Li32131_S8_Metabat2_binout.70
PUL0187,beta-glucan,Li32145_S22_Metabat2_binout.158
PUL0187,beta-glucan,Li32131_S8_Metabat2_binout.89
PUL0187,beta-glucan,Li32161_S38_Metabat2_binout.60
PUL0187,beta-glucan,Li32127_S4_Metabat2_binout.55
PUL0187,beta-glucan,Li32132_S9_Metabat2_binout.71
PUL0187,beta-glucan,Li32141_S18_Maxbin2out.045
PUL0187,beta-glucan,Li32206_S83_Metabat2_binout.30
PUL0187,beta-glucan,Li32179_S56_Metabat2_binout.125
PUL0234,beta-glucan,Li32125_S2_Metabat2_binout.16
PUL0325,beta-glucan,Li32181_S58_Maxbin2out.011
PUL0325,beta-glucan,Li32152_S29_Metabat2_binout.19
PUL0325,beta-glucan,Li32138_S15_Metabat2_binout.85
PUL0325,beta-glucan,Li32201_S78_Maxbin2out.023
PUL0325,beta-glucan,Li32164_S41_Metabat2_binout.1
PUL0325,beta-glucan,Li32165_S42_Metabat2_binout.103
PUL0325,beta-glucan,Li32144_S21_Metabat2_binout.53
PUL0401,beta-glucan,Li32146_S23_Maxbin2out.043
PUL0401,beta-glucan,Li32161_S38_Metabat2_binout.6
PUL0401,beta-glucan,Li32143_S20_Metabat2_binout.76
PUL0401,beta-glucan,Li32172_S49_Metabat2_binout.38
PUL0406,beta-glucan,Li32131_S8_Metabat2_binout.125
PUL0406,beta-glucan,Li32158_S35_Maxbin2out.022
PUL0406,beta-glucan,Li32130_S7_Maxbin2out.001
PUL0406,beta-glucan,Li32131_S8_Maxbin2out.047
PUL0406,beta-glucan,Li32185_S62_Maxbin2out.017
